PRODUCT_NAME,PRODUCT_ID,PT_NAME,PT_CODE,SOC_NAME,CUMM_SPONT_COUNT,NEW_SPONT_COUNT,CUMM_STUDY_COUNT,NEW_STUDY_COUNT,CUMM_SERIOUS_COUNT,NEW_SERIOUS_COUNT,CUMM_FATAL_COUNT,NEW_FATAL_COUNT,FLAG_RECHAL,FLAG_DECHAL,FLAG_PREG,FLAG_LABEL,FLAG_CONSERVATIVE_RELATEDNESS
Harvoni,27593,Gait disturbance,10017577,Genrl,21,21,0,0,15,15,0,0,No,No,No,No,No
Harvoni,27593,Biliary colic,10004663,Hepat,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Drug ineffective,10013709,Genrl,473,473,0,0,456,456,5,5,No,No,No,No,No
Harvoni,27593,Adverse event,10060933,Genrl,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Swollen tongue,10042727,Gastr,7,7,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Tongue discolouration,10043949,Gastr,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Faeces discoloured,10016100,Gastr,9,9,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Duodenitis,10013864,Gastr,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Food poisoning,10016952,Gastr,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Wrong technique in product usage process,10076573,Inj&P,17,17,0,0,5,5,2,2,No,No,No,No,No
Harvoni,27593,Blood alkaline phosphatase increased,10059570,Inv,9,9,0,0,9,9,0,0,No,No,No,No,No
Harvoni,27593,Thermal burn,10053615,Inj&P,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Electrocardiogram T wave inversion,10014395,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Rib fracture,10039117,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blood pressure decreased,10005734,Inv,9,9,0,0,6,6,1,1,No,No,No,No,No
Harvoni,27593,Hyperuricaemia,10020903,Metab,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Vitamin D deficiency,10047626,Metab,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Oral herpes,10067152,Infec,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Peritonitis,10034674,Infec,2,2,0,0,2,2,2,2,No,No,No,No,No
Harvoni,27593,Angina pectoris,10002383,Card,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Product packaging quantity issue,10069299,Genrl,6,6,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Viraemia,10058874,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Superficial vein prominence,10068717,Vasc,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Myocardial infarction,10028596,Card,27,27,0,0,27,27,7,7,No,No,No,No,No
Harvoni,27593,Sputum discoloured,10041807,Resp,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Product taste abnormal,10069227,Prod,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Colitis ischaemic,10009895,Gastr,5,5,0,0,5,5,1,1,No,No,No,No,No
Harvoni,27593,Colitis ulcerative,10009900,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Capillary disorder,10007189,Vasc,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Inguinal hernia repair,10022020,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Urinary tract disorder,10046566,Renal,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Haemorrhage,10055798,Vasc,9,9,0,0,8,8,3,3,No,No,No,No,No
Harvoni,27593,Diuretic therapy,10053073,Surg,3,3,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Anticoagulation drug level below therapeutic,10060321,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Ear disorder,10014004,Ear,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Ear discomfort,10052137,Ear,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hypochromic anaemia,10020969,Blood,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Aplastic anaemia,10002967,Blood,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Chronic kidney disease,10064848,Renal,10,10,0,0,10,10,1,1,No,No,No,No,No
Harvoni,27593,Upper respiratory tract inflammation,10049590,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Angioedema,10002424,Skin,12,12,0,0,12,12,0,0,No,No,No,No,No
Harvoni,27593,Immune system disorder,10021425,Immun,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Mental disability,10027353,SocCi,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Wheelchair user,10047920,SocCi,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Dyspnoea,10013968,Resp,79,79,0,0,60,60,8,8,No,No,No,No,No
Harvoni,27593,Respiratory distress,10038687,Resp,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Intestinal dilatation,10022642,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Endodontic procedure,10051085,Surg,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Skin discolouration,10040829,Skin,4,4,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Skin lesion,10040882,Skin,6,6,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Nephritic syndrome,10065673,Renal,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Hepatic cancer,10073069,Neopl,16,16,0,0,16,16,1,1,No,No,No,No,No
Harvoni,27593,Carotid aneurysm rupture,10051328,Nerv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Increased appetite,10021654,Metab,7,7,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Decreased appetite,10061428,Metab,66,66,0,0,38,38,3,3,No,No,No,No,No
Harvoni,27593,Skin burning sensation,10054786,Skin,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Refusal of treatment by patient,10056407,SocCi,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Dizziness postural,10013578,Nerv,4,4,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cerebellar haemorrhage,10008030,Nerv,3,3,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Cerebellar infarction,10008034,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cerebral artery occlusion,10008089,Nerv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Cerebral infarction,10008118,Nerv,10,10,0,0,10,10,0,0,No,No,No,No,No
Harvoni,27593,Anger,10002368,Psych,9,9,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Superior vena cava syndrome,10042569,Vasc,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Thinking abnormal,10043431,Psych,5,5,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Tachyphrenia,10064805,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Oesophageal variceal ligation,10030208,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Arterial thrombosis,10003178,Vasc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Muscular weakness,10028372,Musc,19,19,0,0,12,12,1,1,No,No,No,No,No
Harvoni,27593,Rectal discharge,10049101,Gastr,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Balance disorder,10049848,Nerv,6,6,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Dysstasia,10050256,Nerv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hiccups,10020039,Resp,5,5,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Pleuritic pain,10035623,Resp,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Muscle rupture,10028331,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Gestational hypertension,10070538,Preg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Craniocerebral injury,10070976,Inj&P,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Panic attack,10033664,Psych,5,5,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Back disorder,10003983,Musc,4,4,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Prostatic specific antigen increased,10036975,Inv,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Bladder outlet obstruction,10071445,Renal,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Acidosis,10000486,Metab,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Drug level changed,10013717,Inv,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Blood phosphorus decreased,10049471,Inv,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Hyponatraemia,10021036,Metab,16,16,0,0,16,16,4,4,No,No,No,No,No
Harvoni,27593,Hypoglycaemia,10020993,Metab,10,10,0,0,7,7,1,1,No,No,No,No,No
Harvoni,27593,Red blood cell count abnormal,10038151,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Weight decreased,10047895,Inv,42,42,0,0,23,23,1,1,No,No,No,No,No
Harvoni,27593,Skin cancer,10040808,Neopl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Visual perseveration,10073653,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Dysarthria,10013887,Nerv,10,10,0,0,9,9,0,0,No,No,No,No,No
Harvoni,27593,Soliloquy,10041308,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis C RNA increased,10068377,Inv,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Vulvovaginal pruritus,10056530,Repro,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Viral mutation identified,10063111,Inv,32,32,0,0,32,32,0,0,No,No,No,No,No
Harvoni,27593,Portal hypertension,10036200,Hepat,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Intestinal perforation,10022694,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Rectal abscess,10048947,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Creutzfeldt-Jakob disease,10011384,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Lower respiratory tract infection,10024968,Infec,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Nail infection,10061304,Infec,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Tonsillitis,10044008,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Erythema nodosum,10015226,Skin,4,4,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Chest discomfort,10008469,Genrl,15,15,0,0,8,8,0,0,No,No,No,No,No
Harvoni,27593,Amphetamines positive,10063228,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Blood chloride decreased,10005419,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Brain neoplasm malignant,10006131,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Urine cannabinoids increased,10062228,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Electrocardiogram RR interval prolonged,10067652,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Finger amputation,10016678,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Renal cell carcinoma,10067946,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,C-reactive protein increased,10006825,Inv,6,6,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Tooth discolouration,10044032,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Tachycardia,10043071,Card,15,15,0,0,12,12,1,1,No,No,No,No,No
Harvoni,27593,Fungal infection,10017533,Infec,7,7,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis B,10019731,Infec,13,13,0,0,13,13,0,0,No,No,No,No,No
Harvoni,27593,Influenza,10022000,Infec,19,19,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Extradural abscess,10061846,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Increased tendency to bruise,10021688,Blood,5,5,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Product odour abnormal,10069226,Genrl,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Gastrointestinal pain,10017999,Gastr,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Discomfort,10013082,Genrl,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Crying,10011469,Genrl,4,4,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Lymphocytosis,10025280,Blood,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Confusional state,10010305,Psych,63,63,0,0,46,46,4,4,No,No,No,No,No
Harvoni,27593,Eyelid oedema,10015993,Eye,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Ventricular dysfunction,10059056,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pancreatic disorder,10033616,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Intestinal mass,10059017,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Stridor,10042241,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Oral candidiasis,10030963,Infec,4,4,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Febrile neutropenia,10016288,Blood,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Sickle cell anaemia with crisis,10040642,Cong,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Gastric varices,10051012,Gastr,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Hypertrophic cardiomyopathy,10020871,Card,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Subarachnoid haemorrhage,10042316,Inj&P,11,11,0,0,11,11,6,6,No,No,No,No,No
Harvoni,27593,Subarachnoid haematoma,10076701,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cardiac failure chronic,10007558,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Vitreous detachment,10047650,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Deafness unilateral,10048812,Ear,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Meniere's disease,10027183,Ear,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Sciatica,10039674,Nerv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Uterine leiomyoma,10046798,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hypersomnia,10020765,Nerv,9,9,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Epilepsy,10015037,Nerv,13,13,0,0,13,13,0,0,No,No,No,No,No
Harvoni,27593,Sensorimotor disorder,10062162,Nerv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Hyperammonaemic encephalopathy,10067327,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Neural tube defect,10052046,Cong,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cardiomyopathy,10007636,Card,4,4,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Basedow's disease,10004161,Endo,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Labile blood pressure,10023533,Vasc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Circulatory collapse,10009192,Vasc,6,6,0,0,6,6,4,4,No,No,No,No,No
Harvoni,27593,Non-small cell lung cancer stage IV,10029522,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Non-small cell lung cancer,10061873,Neopl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Myelitis transverse,10028527,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Carotid artery stenosis,10007687,Nerv,6,6,0,0,6,6,5,5,No,No,No,No,No
Harvoni,27593,Trifascicular block,10044644,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Congenital cardiovascular anomaly,10061054,Cong,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Retinal exudates,10038862,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Visual impairment,10047571,Eye,28,28,0,0,19,19,0,0,No,No,No,No,No
Harvoni,27593,Visual brightness,10049155,Eye,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Retinal oedema,10038886,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Conjunctivitis,10010741,Infec,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Allergic oedema,10060934,Immun,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Breast discomfort,10049872,Repro,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Granuloma annulare,10018692,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Dermatitis,10012431,Skin,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Myalgia,10028411,Musc,71,71,0,0,29,29,0,0,No,No,No,No,No
Harvoni,27593,Tendon disorder,10043239,Musc,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Tendon pain,10066371,Musc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Burning sensation,10006784,Nerv,8,8,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Renal disorder,10038428,Renal,12,12,0,0,9,9,1,1,No,No,No,No,No
Harvoni,27593,Metastases to pancreas,10049721,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Acute pulmonary oedema,10001029,Resp,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Nasal congestion,10028735,Resp,7,7,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Pharyngeal oedema,10034829,Resp,5,5,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Alcoholism,10001639,Psych,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Urinary retention,10046555,Renal,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Psychotic disorder,10061920,Psych,11,11,0,0,11,11,0,0,No,No,No,No,No
Harvoni,27593,Substance-induced psychotic disorder,10072388,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Schizophreniform disorder,10039647,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Renal pain,10038490,Renal,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Suicidal ideation,10042458,Psych,20,20,0,0,18,18,1,1,No,No,No,No,No
Harvoni,27593,Dermatitis bullous,10012441,Skin,9,9,0,0,9,9,0,0,No,No,No,No,No
Harvoni,27593,Benign prostatic hyperplasia,10004446,Repro,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Decreased activity,10011953,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Bruxism,10006514,Psych,4,4,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Ejaculation failure,10014328,Repro,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Dissociation,10013457,Psych,3,3,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Persecutory delusion,10034702,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Limb discomfort,10061224,Musc,7,7,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Allergic sinusitis,10049153,Resp,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Alanine aminotransferase increased,10001551,Inv,26,26,0,0,20,20,0,0,No,No,No,No,No
Harvoni,27593,Ill-defined disorder,10061520,Genrl,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Duodenal ulcer,10013836,Gastr,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Feeling cold,10016326,Genrl,9,9,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Hepatic necrosis,10019692,Hepat,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Hepatic steatosis,10019708,Hepat,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Vitamin D decreased,10062189,Inv,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Laboratory test abnormal,10023547,Inv,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Polymerase chain reaction,10050967,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Intentional product use issue,10076308,Inj&P,4,4,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pyrexia,10037660,Genrl,80,80,0,0,55,55,8,8,No,No,No,No,No
Harvoni,27593,Kidney transplant rejection,10023439,Immun,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,False positive investigation result,10070748,Inv,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Irritable bowel syndrome,10023003,Gastr,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Osteomyelitis,10031252,Infec,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Ulcer,10045285,Genrl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,No adverse event,10067482,Genrl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hernia,10019909,Genrl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Gastritis erosive,10017865,Gastr,3,3,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Wound,10052428,Inj&P,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Escherichia test positive,10070090,Inv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Haemoglobin abnormal,10018879,Inv,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Heart rate abnormal,10019300,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Fracture,10017076,Inj&P,7,7,0,0,7,7,0,0,No,No,No,No,No
Harvoni,27593,Drug resistance,10059866,Genrl,12,12,0,0,12,12,0,0,No,No,No,No,No
Harvoni,27593,Ascites,10003445,Gastr,97,97,0,0,97,97,21,21,No,No,No,No,No
Harvoni,27593,Tongue oedema,10043967,Gastr,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Gastritis haemorrhagic,10017866,Gastr,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Enteritis,10014866,Gastr,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Blood bilirubin abnormal,10058477,Inv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Hepatic enzyme increased,10060795,Inv,16,16,0,0,9,9,1,1,No,No,No,No,No
Harvoni,27593,Head injury,10019196,Inj&P,5,5,0,0,5,5,2,2,No,No,No,No,No
Harvoni,27593,Tooth injury,10044043,Inj&P,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Wrong drug administered,10048055,Inj&P,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Drug administration error,10064295,Inj&P,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Incorrect route of drug administration,10064304,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Mallory-Weiss syndrome,10026712,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Gastrointestinal haemorrhage,10017955,Gastr,38,38,0,0,38,38,10,10,No,No,No,No,No
Harvoni,27593,Lower gastrointestinal haemorrhage,10050953,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Enterocolitis bacterial,10065206,Infec,2,2,0,0,2,2,2,2,No,No,No,No,No
Harvoni,27593,Localised infection,10024774,Infec,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Tick-borne fever,10043841,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pneumonia pneumococcal,10035728,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Endotracheal intubation,10067450,Surg,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Product size issue,10069249,Genrl,5,5,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Product container seal issue,10069298,Genrl,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Product measured potency issue,10069325,Genrl,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Product quality issue,10069327,Genrl,13,13,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Septic encephalopathy,10069141,Infec,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Visceral congestion,10066397,Vasc,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Anaphylactic reaction,10002198,Immun,5,5,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Anorectal disorder,10002644,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Blindness,10005169,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Metrorrhagia,10027514,Repro,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Enterocolitis haemorrhagic,10014896,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Lower respiratory tract congestion,10075565,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Dysphonia,10013952,Resp,6,6,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Tooth repair,10044051,Surg,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Eye haemorrhage,10015926,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blood creatine increased,10005464,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Eye disorder,10015916,Eye,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Swelling face,10042682,Skin,13,13,0,0,7,7,0,0,No,No,No,No,No
Harvoni,27593,Urticaria,10046735,Skin,27,27,0,0,12,12,0,0,No,No,No,No,No
Harvoni,27593,Alcohol use,10048921,SocCi,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Ischaemic enteritis,10074063,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Dyshidrotic eczema,10013913,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Solar lentigo,10064127,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Glycosuria,10018473,Renal,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Cataract,10007739,Eye,9,9,0,0,5,5,0,0,No,No,No,No,No
